cluster_label
-1
-1
8
1396
-1
-1
-1
46
-1
-1
3
64
-1
47
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
5
-1
48
49
-1
-1
-1
-1
-1
-1
5
292
-1
-1
-1
-1
-1
-1
3
-1
50
-1
-1
3
-1
-1
324
-1
-1
-1
1402
-1
-1
-1
-1
-1
3
-1
-1
51
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
52
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
160
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
5
-1
-1
53
-1
-1
-1
-1
-1
12
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
339
-1
-1
-1
-1
45
3
12
-1
-1
-1
-1
2149
-1
-1
32
-1
-1
-1
54
55
3
-1
-1
-1
56
57
1255
-1
-1
-1
3
-1
-1
-1
58
59
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
5
60
-1
32
-1
-1
-1
-1
-1
-1
3
61
-1
-1
-1
409
-1
-1
56
3
62
2772
-1
-1
-1
63
-1
181
3
-1
-1
-1
-1
-1
-1
3
-1
-1
435
3
598
3
-1
-1
5
-1
-1
-1
569
3
-1
2493
3
3
-1
363
3
-1
-1
2050
-1
-1
3
-1
-1
-1
-1
3
-1
-1
-1
3
-1
-1
64
-1
5
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
106
-1
-1
-1
-1
-1
-1
-1
61
32
-1
988
65
-1
-1
-1
3
3
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
66
-1
-1
-1
-1
-1
-1
-1
67
-1
-1
-1
-1
68
3035
-1
-1
-1
-1
-1
-1
-1
-1
-1
145
3
-1
-1
3
-1
-1
-1
12
-1
123
3
22
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
73
-1
-1
-1
3
-1
-1
-1
2901
-1
69
3
2916
3
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
71
-1
-1
-1
-1
-1
-1
-1
1793
-1
-1
-1
25
-1
-1
70
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
3
71
-1
-1
-1
-1
-1
72
73
-1
-1
74
394
-1
-1
-1
-1
-1
-1
75
76
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
77
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
32
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
25
-1
3
3
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
78
-1
-1
-1
340
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
51
3
79
-1
80
-1
-1
-1
-1
81
-1
-1
-1
3
-1
376
-1
3
82
-1
-1
-1
25
-1
-1
-1
-1
-1
-1
-1
-1
-1
248
3
3
-1
-1
-1
-1
964
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
1699
83
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
84
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
6
-1
-1
-1
-1
-1
-1
1152
-1
85
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
396
-1
-1
-1
3
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
86
5
-1
3
-1
-1
-1
-1
5
-1
-1
-1
-1
-1
-1
-1
87
-1
-1
3
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
127
-1
-1
1767
-1
-1
-1
-1
5
-1
-1
-1
3
2762
-1
-1
-1
-1
591
-1
3
-1
-1
-1
-1
-1
-1
2304
385
-1
-1
-1
-1
-1
-1
3
-1
3
3
-1
-1
-1
-1
3
88
3
3
89
-1
-1
-1
-1
-1
-1
447
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
1198
-1
-1
-1
3
5
61
-1
-1
3
-1
-1
87
-1
1074
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3051
-1
-1
-1
-1
-1
-1
90
-1
-1
-1
-1
-1
3
-1
-1
3
3
-1
-1
-1
78
-1
-1
-1
-1
-1
-1
-1
12
-1
-1
91
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
50
378
-1
-1
-1
3
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
587
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
1609
-1
-1
6
92
3
93
-1
-1
-1
-1
-1
94
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
-1
-1
1529
-1
-1
-1
5
-1
-1
-1
-1
-1
-1
-1
3
3
-1
376
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
95
-1
-1
3
46
-1
-1
-1
-1
-1
32
-1
96
-1
-1
3
97
-1
-1
3
-1
98
-1
-1
-1
-1
-1
-1
5
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
548
-1
-1
-1
-1
-1
-1
3
3
-1
-1
-1
-1
-1
-1
-1
-1
5
-1
2775
-1
99
-1
78
-1
-1
3
-1
-1
-1
3
5
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
100
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
101
-1
-1
-1
-1
-1
5
-1
-1
-1
-1
-1
-1
-1
102
-1
3
-1
-1
-1
-1
-1
2914
103
-1
-1
-1
28
-1
-1
-1
3
-1
3
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
3
12
-1
-1
3
-1
-1
-1
3026
-1
1943
3
104
3
-1
-1
105
-1
2960
-1
-1
-1
-1
-1
-1
-1
108
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
92
64
-1
-1
-1
2053
-1
-1
-1
-1
2837
-1
-1
-1
6
-1
-1
-1
-1
3
-1
-1
-1
28
-1
-1
2751
-1
-1
-1
106
3
-1
-1
3
484
-1
406
-1
3
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
193
-1
-1
-1
-1
-1
-1
3
3
-1
-1
-1
-1
-1
-1
-1
-1
2843
107
-1
-1
-1
12
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
12
-1
-1
337
-1
3
-1
-1
-1
-1
-1
-1
649
-1
3
108
677
3
70
-1
-1
-1
109
-1
101
-1
-1
-1
6
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
28
-1
-1
-1
3
-1
-1
1906
110
-1
-1
-1
-1
-1
-1
111
-1
-1
112
113
-1
-1
3
-1
-1
114
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
115
-1
-1
-1
-1
-1
-1
-1
-1
-1
116
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
290
-1
-1
-1
-1
-1
-1
-1
-1
6
-1
12
-1
-1
-1
-1
-1
-1
-1
-1
-1
2249
-1
-1
-1
117
3
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
3
-1
3
-1
-1
3
-1
-1
5
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
118
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
3
-1
-1
61
-1
-1
-1
2032
3
-1
-1
-1
-1
-1
3
-1
3
-1
-1
-1
289
-1
-1
3
323
119
-1
-1
111
-1
-1
-1
-1
-1
-1
-1
7
-1
-1
-1
4
-1
-1
120
-1
121
-1
-1
-1
-1
3
3
3
3
-1
-1
32
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
122
-1
25
-1
-1
1749
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
3
-1
-1
-1
3
-1
-1
-1
123
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
124
-1
125
-1
126
88
-1
-1
3
451
1119
-1
-1
-1
-1
-1
733
-1
127
-1
-1
-1
-1
-1
-1
-1
128
-1
-1
-1
-1
-1
-1
-1
38
-1
-1
-1
-1
-1
-1
129
118
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
3
-1
-1
3
-1
-1
-1
437
-1
-1
-1
32
5
-1
-1
128
3
-1
1013
-1
-1
-1
-1
-1
-1
-1
130
-1
-1
-1
-1
-1
3
353
-1
-1
-1
-1
-1
131
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
132
-1
-1
-1
-1
-1
-1
53
-1
-1
-1
-1
-1
-1
-1
-1
120
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
32
-1
-1
-1
-1
-1
-1
5
-1
44
-1
-1
-1
-1
-1
-1
3
133
-1
-1
-1
-1
-1
28
134
-1
-1
-1
-1
-1
-1
-1
45
-1
-1
-1
-1
-1
3
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
135
-1
-1
-1
-1
-1
830
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
136
-1
-1
-1
-1
3
-1
5
-1
-1
-1
-1
-1
3
-1
137
-1
138
-1
-1
-1
-1
60
-1
-1
-1
-1
-1
2669
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
139
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
140
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
12
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
52
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
141
-1
-1
-1
2869
3
-1
137
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
381
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
142
-1
-1
-1
-1
-1
3
3
32
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
143
-1
-1
-1
-1
-1
-1
-1
144
-1
-1
911
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
145
146
-1
-1
-1
-1
3
-1
147
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
2640
3
-1
-1
-1
-1
-1
-1
-1
148
149
-1
-1
-1
-1
-1
150
-1
-1
-1
-1
-1
-1
-1
-1
-1
661
-1
3
-1
-1
-1
-1
-1
-1
3
-1
-1
3
-1
-1
3
-1
305
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
138
-1
-1
-1
-1
274
3
-1
-1
-1
-1
-1
2028
-1
-1
-1
151
12
-1
-1
743
-1
-1
-1
-1
-1
152
-1
-1
-1
-1
64
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
153
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3031
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
125
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
154
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
155
-1
3
-1
30
-1
-1
-1
-1
-1
-1
-1
88
156
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
157
-1
-1
-1
-1
-1
-1
-1
158
115
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
159
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
954
3
-1
-1
160
3
161
-1
-1
-1
-1
1810
162
-1
3
-1
1638
-1
-1
163
-1
-1
164
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
3
-1
1330
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
230
-1
-1
-1
-1
-1
-1
-1
-1
165
-1
-1
-1
111
-1
-1
-1
-1
1669
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
166
-1
-1
-1
-1
-1
-1
-1
167
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
168
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
3
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
169
32
-1
-1
-1
-1
-1
-1
-1
203
170
171
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
5
-1
-1
-1
-1
172
3
-1
-1
-1
-1
-1
-1
-1
6
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
129
-1
-1
48
-1
1650
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
173
-1
-1
-1
-1
-1
174
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
111
-1
175
-1
-1
-1
-1
176
-1
177
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
178
1456
-1
-1
-1
-1
-1
-1
3
3
-1
-1
2433
179
180
-1
-1
-1
12
-1
-1
-1
-1
-1
-1
181
182
-1
-1
-1
-1
-1
-1
-1
-1
183
-1
-1
-1
184
-1
-1
-1
-1
-1
185
-1
-1
-1
-1
3
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
1349
-1
3
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
186
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
187
-1
-1
3
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
188
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
189
-1
-1
-1
6
3
-1
-1
-1
-1
-1
-1
190
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
22
-1
-1
-1
-1
-1
-1
-1
191
3
-1
3
-1
3
187
-1
-1
-1
-1
-1
157
-1
-1
192
-1
3
193
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
2688
-1
-1
-1
-1
-1
-1
194
-1
-1
-1
-1
-1
195
-1
-1
-1
-1
-1
-1
-1
-1
-1
196
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
5
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
197
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
2523
-1
-1
-1
-1
944
-1
2595
198
-1
-1
-1
-1
237
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
199
3
-1
-1
-1
200
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
201
101
-1
-1
-1
-1
-1
-1
-1
28
-1
3
-1
-1
-1
3
-1
-1
-1
-1
202
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
203
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
28
-1
-1
-1
879
-1
2970
204
-1
-1
-1
-1
-1
-1
-1
-1
205
661
-1
1123
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
3
-1
433
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
206
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
207
-1
-1
-1
-1
3
-1
2536
-1
-1
208
-1
-1
-1
-1
-1
-1
197
-1
-1
-1
-1
3
-1
2122
-1
44
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
25
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
179
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
3
-1
-1
-1
-1
-1
32
-1
209
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
1074
-1
-1
-1
-1
-1
-1
-1
813
-1
-1
-1
3
-1
210
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
580
211
-1
-1
-1
-1
1601
-1
-1
-1
-1
25
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
32
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
212
-1
-1
-1
-1
-1
213
-1
3
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
3
-1
-1
1791
-1
-1
157
-1
-1
3
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
210
-1
-1
5
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
214
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
180
-1
-1
-1
2972
215
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
2264
-1
172
-1
-1
216
-1
-1
-1
-1
-1
-1
217
-1
5
-1
2953
-1
-1
-1
-1
-1
-1
1719
3
-1
-1
-1
3
-1
-1
-1
-1
-1
1965
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
3
218
32
-1
3
-1
-1
-1
-1
3
-1
-1
-1
-1
219
-1
-1
3
-1
87
-1
3
-1
3
-1
-1
2770
-1
3
-1
-1
-1
-1
311
1397
-1
-1
-1
-1
-1
-1
-1
220
-1
186
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
221
-1
32
-1
222
-1
223
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
224
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
3
215
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
1700
5
3
211
-1
-1
-1
-1
-1
-1
-1
-1
-1
225
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
226
-1
-1
-1
227
-1
-1
146
-1
-1
-1
-1
3
-1
-1
5
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3007
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
708
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
3
-1
-1
32
-1
2020
-1
-1
-1
-1
-1
-1
-1
-1
3
3
-1
-1
-1
42
-1
-1
-1
-1
228
229
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
3
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
241
-1
-1
-1
-1
-1
-1
-1
-1
104
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
2447
-1
-1
-1
-1
-1
231
1907
-1
-1
-1
-1
-1
-1
230
-1
-1
-1
-1
-1
-1
-1
33
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
5
-1
-1
-1
-1
231
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
3
418
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
5
-1
-1
-1
-1
228
-1
3
-1
-1
-1
-1
-1
232
-1
-1
-1
3
3
-1
233
234
-1
-1
2710
3
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
5
-1
-1
235
32
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
151
3
-1
-1
-1
-1
590
3
236
-1
-1
-1
-1
237
-1
-1
-1
-1
182
-1
-1
-1
-1
3
-1
6
-1
-1
-1
-1
209
238
-1
239
-1
692
-1
-1
-1
-1
-1
-1
-1
-1
-1
240
-1
241
-1
-1
-1
-1
-1
-1
-1
-1
-1
242
-1
-1
-1
-1
243
-1
-1
-1
-1
-1
-1
160
-1
2206
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
1075
-1
-1
-1
-1
3
-1
-1
-1
-1
3
5
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
157
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
3
-1
-1
3
-1
-1
12
3
3
244
-1
3
-1
-1
-1
3
245
-1
-1
-1
-1
-1
-1
-1
3
5
-1
69
-1
-1
-1
215
3
3
3
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
-1
246
3
1454
3
2694
-1
-1
-1
-1
-1
-1
921
-1
-1
-1
170
-1
-1
247
2202
-1
-1
-1
-1
146
-1
248
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
421
-1
-1
38
-1
-1
-1
-1
3
-1
-1
3
-1
-1
1424
-1
-1
-1
-1
-1
-1
-1
-1
33
-1
-1
3
396
-1
-1
-1
-1
-1
-1
-1
-1
249
-1
-1
-1
-1
-1
-1
250
219
-1
-1
258
-1
-1
-1
-1
-1
242
-1
-1
-1
-1
-1
3
-1
251
-1
-1
-1
248
-1
2728
2424
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
51
-1
252
-1
-1
3
-1
-1
-1
-1
-1
-1
564
-1
-1
25
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
-1
1037
-1
-1
3
-1
-1
-1
-1
-1
13
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
